knn,comp,acc,f_score,roc,time
12,1,0.6058,0.6,0.6064,5.126
13,1,0.5766,0.5797,0.5768,6.007
13,1,0.6095,0.6109,0.6097,6.204
13,1,0.5839,0.5899,0.5839,4.7113
13,1,0.6204,0.6286,0.6203,5.8631
13,1,0.5839,0.6042,0.5831,4.018
13,1,0.5839,0.5839,0.5842,4.94
13,1,0.635,0.6552,0.6341,4.521
13,1,0.5985,0.6014,0.5987,4.634
13,1,0.5657,0.5641,0.566,3.5689
13,1,0.5949,0.5681,0.5965,5.365
13,1,0.5876,0.609,0.5867,3.917
13,1,0.5401,0.5685,0.539,4.524
13,1,0.5438,0.5487,0.5438,5.505
13,1,0.5803,0.5965,0.5797,3.984
13,1,0.5912,0.6267,0.5894,6.404
13,1,0.6277,0.6408,0.6272,6.8258
13,1,0.6314,0.6327,0.6316,4.956
13,1,0.6168,0.6465,0.6152,4.316
13,1,0.6277,0.6331,0.6277,3.469
13,1,0.5876,0.5736,0.5886,5.64
13,1,0.562,0.5946,0.5606,4.845
13,1,0.5365,0.5279,0.5372,3.9805
13,1,0.646,0.6644,0.6451,5.4944
13,1,0.6095,0.6081,0.6099,6.331
13,1,0.6277,0.66,0.626,3.261
13,1,0.6241,0.6335,0.6238,4.8575
13,1,0.6131,0.6131,0.6134,4.35
13,1,0.6277,0.6483,0.6268,7.388
13,1,0.6314,0.63,0.6318,3.551
13,1,0.6241,0.6282,0.6241,4.998
13,1,0.5693,0.5959,0.5682,6.215
13,1,0.6058,0.6143,0.6057,5.503
13,1,0.6387,0.6118,0.6405,6.4123
13,1,0.6022,0.6036,0.6024,5.486
13,1,0.5912,0.5882,0.5917,3.831
13,1,0.5693,0.5662,0.5698,6.788
13,1,0.6241,0.6199,0.6246,4.452
13,1,0.6058,0.6327,0.6045,6.699
13,1,0.6387,0.6667,0.6372,4.891
13,1,0.6095,0.6081,0.6099,4.272
13,1,0.5876,0.6143,0.5864,9.2317
13,1,0.5401,0.58,0.5383,4.3149
13,1,0.5766,0.5639,0.5776,3.148
13,1,0.5985,0.5926,0.5991,7.241
13,1,0.5803,0.5907,0.58,4.486
13,1,0.5584,0.6059,0.556,5.854
13,1,0.5839,0.5581,0.5855,5.989
13,1,0.5693,0.5693,0.5696,5.1359
13,1,0.5949,0.6022,0.5948,9.248
13,1,0.6022,0.6007,0.6026,10.046
14,1,0.5803,0.6102,0.5789,5.8959
14,1,0.6387,0.6551,0.638,4.072
14,1,0.6168,0.6367,0.6159,3.831
14,1,0.6387,0.6598,0.6376,7.8807
14,1,0.5839,0.5615,0.5853,5.86
14,1,0.5693,0.5816,0.569,4.299
14,1,0.6204,0.6312,0.6201,3.394
14,1,0.6314,0.6505,0.6305,5.564
14,1,0.562,0.589,0.5609,5.862
14,1,0.5839,0.6069,0.5829,4.977
14,1,0.5766,0.5639,0.5776,3.005
14,1,0.5766,0.5735,0.5771,5.5131
14,1,0.5657,0.6047,0.5638,3.853
14,1,0.6241,0.6485,0.6229,4.613
14,1,0.6168,0.6465,0.6152,5.008
14,1,0.5474,0.5894,0.5455,3.85
14,1,0.5949,0.6237,0.5935,5.851
14,1,0.5657,0.5854,0.5649,4.518
14,1,0.5547,0.6013,0.5525,3.842
14,1,0.5657,0.5609,0.5662,5.245
14,1,0.5438,0.5318,0.5446,4.863
14,1,0.6131,0.6103,0.6136,4.776
14,1,0.5876,0.5891,0.5878,5.5127
14,1,0.5438,0.5487,0.5438,5.951
14,1,0.635,0.6644,0.6334,7.248
14,1,0.5766,0.6107,0.575,3.327
14,1,0.6204,0.6031,0.6217,4.416
14,1,0.6277,0.625,0.6282,3.5813
14,1,0.562,0.5946,0.5606,5.0439
14,1,0.5255,0.539,0.5252,3.998
14,1,0.562,0.5714,0.5618,9.482
14,1,0.5401,0.5594,0.5394,4.03
14,1,0.5839,0.5929,0.5837,6.386
14,1,0.5803,0.5936,0.5799,7.431
14,1,0.5949,0.6186,0.5938,4.454
14,1,0.5693,0.5725,0.5695,6.399
14,1,0.5803,0.5725,0.581,6.972
14,1,0.6204,0.6259,0.6204,4.951
14,1,0.5584,0.587,0.5571,5.806
14,1,0.5985,0.6207,0.5975,4.134
14,1,0.6058,0.597,0.6066,6.304
14,1,0.6022,0.6036,0.6024,5.725
14,1,0.6241,0.6255,0.6243,4.279
14,1,0.6131,0.6214,0.613,4.579
14,1,0.5949,0.6159,0.594,6.417
14,1,0.5949,0.5681,0.5965,5.1907
14,1,0.573,0.5895,0.5724,3.5473
14,1,0.5876,0.5799,0.5883,5.545
14,1,0.5693,0.563,0.5699,5.288
14,1,0.5584,0.5754,0.5578,3.444
15,1,0.6241,0.6255,0.6243,3.634
15,1,0.5657,0.5795,0.5652,5.432
15,1,0.6277,0.6277,0.628,3.806
15,1,0.6314,0.6008,0.6334,5.2511
15,1,0.5803,0.5936,0.5799,8.544
15,1,0.6168,0.6367,0.6159,4.642
15,1,0.5949,0.6078,0.5945,3.3509
15,1,0.6058,0.6376,0.6042,3.1309
15,1,0.5912,0.6084,0.5906,2.7639
15,1,0.6022,0.5978,0.6027,6.942
15,1,0.6058,0.6301,0.6047,7.318
15,1,0.5766,0.5887,0.5763,4.5837
15,1,0.5693,0.5755,0.5693,6.344
15,1,0.5219,0.5648,0.52,7.6171
15,1,0.5328,0.5524,0.5321,6.791
15,1,0.5511,0.5684,0.5505,4.4446
15,1,0.6131,0.6214,0.613,3.2519
15,1,0.5146,0.5522,0.513,4.814
15,1,0.5985,0.6474,0.5958,3.9341
15,1,0.5693,0.5693,0.5696,5.951
15,1,0.6496,0.6667,0.6488,8.918
15,1,0.6022,0.6175,0.6016,5.346
15,1,0.6168,0.6341,0.616,3.4099
15,1,0.6131,0.6214,0.613,6.18
15,1,0.5949,0.6078,0.5945,4.672
15,1,0.5876,0.6007,0.5872,4.679
15,1,0.6095,0.6246,0.6089,3.255
15,1,0.5328,0.5188,0.5337,6.311
15,1,0.5949,0.5934,0.5953,5.599
15,1,0.6752,0.7003,0.6737,7.3298
15,1,0.5693,0.5959,0.5682,5.29
15,1,0.5949,0.5714,0.5964,4.8
15,1,0.5073,0.4981,0.5079,6.0648
15,1,0.6168,0.6182,0.617,5.08
15,1,0.5803,0.5907,0.58,5.818
15,1,0.5474,0.5373,0.5482,5.353
15,1,0.5803,0.5878,0.5802,5.7721
15,1,0.5657,0.5735,0.5656,4.1219
15,1,0.5219,0.5236,0.5221,5.1641
15,1,0.6204,0.6286,0.6203,3.426
15,1,0.6204,0.6438,0.6193,3.5979
15,1,0.573,0.6061,0.5714,4.5929
15,1,0.5255,0.5255,0.5258,2.762
15,1,0.6168,0.6392,0.6157,2.693
15,1,0.6241,0.636,0.6237,5.0623
15,1,0.5401,0.5227,0.5412,6.851
15,1,0.573,0.5683,0.5735,5.5525
15,1,0.5876,0.639,0.5848,6.604
15,1,0.5985,0.5985,0.5988,4.164
15,1,0.5876,0.5921,0.5876,6.7663
16,1,0.6058,0.594,0.6068,5.141
16,1,0.562,0.6053,0.5599,3.4369
16,1,0.6095,0.6397,0.6079,5.432
16,1,0.5766,0.5857,0.5764,4.412
16,1,0.6168,0.6416,0.6156,4.801
16,1,0.6241,0.6335,0.6238,4.4039
16,1,0.6277,0.6458,0.6269,7.6262
16,1,0.5985,0.6043,0.5985,4.631
16,1,0.6241,0.646,0.623,5.416
16,1,0.5985,0.6014,0.5987,4.181
16,1,0.5511,0.5358,0.5521,5.5799
16,1,0.5511,0.5176,0.5529,3.636
16,1,0.5328,0.5429,0.5326,4.2725
16,1,0.6277,0.6577,0.6261,3.429
16,1,0.5985,0.6233,0.5974,4.469
16,1,0.6387,0.6644,0.6373,4.121
16,1,0.6533,0.669,0.6526,5.717
16,1,0.6277,0.6277,0.628,3.626
16,1,0.5912,0.5942,0.5914,7.521
16,1,0.6131,0.6159,0.6133,7.583
16,1,0.6204,0.651,0.6188,8.816
16,1,0.5693,0.6194,0.5667,4.708
16,1,0.5985,0.5985,0.5988,4.31
16,1,0.5438,0.5614,0.5432,4.766
16,1,0.5584,0.5784,0.5576,3.293
16,1,0.6058,0.6087,0.606,6.261
16,1,0.646,0.6777,0.6441,3.964
16,1,0.5693,0.5959,0.5682,5.473
16,1,0.5365,0.5382,0.5367,7.543
16,1,0.6022,0.6202,0.6014,4.945
16,1,0.573,0.5776,0.573,5.088
16,1,0.5657,0.5765,0.5654,4.435
16,1,0.5876,0.6117,0.5865,2.88
16,1,0.6131,0.6294,0.6125,6.179
16,1,0.573,0.5551,0.5741,5.389
16,1,0.5803,0.5848,0.5803,7.377
16,1,0.5766,0.5672,0.5774,4.727
16,1,0.5766,0.5672,0.5774,5.679
16,1,0.5876,0.6007,0.5872,5.778
16,1,0.562,0.5862,0.561,5.669
16,1,0.6168,0.6209,0.6168,4.3171
16,1,0.562,0.5588,0.5625,3.345
16,1,0.5474,0.5839,0.5458,5.368
16,1,0.5438,0.5614,0.5432,6.604
16,1,0.6058,0.5878,0.6071,8.096
16,1,0.5803,0.5936,0.5799,4.119
16,1,0.6022,0.6202,0.6014,5.196
16,1,0.6168,0.6125,0.6173,7.764
16,1,0.5657,0.5966,0.5643,4.445
16,1,0.5584,0.5754,0.5578,4.098
17,1,0.6095,0.6192,0.6092,4.521
17,1,0.6058,0.6276,0.6049,3.365
17,1,0.5949,0.6105,0.5943,3.833
17,1,0.6022,0.6403,0.6002,3.0271
17,1,0.5949,0.6263,0.5933,4.646
17,1,0.5876,0.6063,0.5868,4.6026
17,1,0.6423,0.6397,0.6428,4.155
17,1,0.573,0.6087,0.5713,4.293
17,1,0.6642,0.6593,0.6649,9.933
17,1,0.6423,0.6573,0.6417,3.352
17,1,0.562,0.562,0.5623,4.3561
17,1,0.6387,0.6374,0.6391,4.083
17,1,0.6277,0.6304,0.6279,5.697
17,1,0.5693,0.5816,0.569,5.1986
17,1,0.5766,0.6054,0.5753,5.264
17,1,0.5803,0.6021,0.5794,5.763
17,1,0.5912,0.619,0.5899,5.584
17,1,0.5803,0.6075,0.5791,7.141
17,1,0.5693,0.6093,0.5674,2.835
17,1,0.5839,0.5986,0.5834,4.617
17,1,0.6095,0.6165,0.6094,4.694
17,1,0.5803,0.5878,0.5802,3.1368
17,1,0.6277,0.66,0.626,4.1219
17,1,0.5693,0.5786,0.5691,4.05
17,1,0.5693,0.5755,0.5693,3.884
17,1,0.5985,0.6181,0.5977,4.619
17,1,0.6387,0.6347,0.6392,3.587
17,1,0.6314,0.6327,0.6316,3.447
17,1,0.6095,0.6219,0.6091,4.8568
17,1,0.5657,0.5704,0.5657,5.144
17,1,0.5985,0.5865,0.5995,3.824
17,1,0.6168,0.6316,0.6162,4.217
17,1,0.5839,0.6014,0.5833,4.59
17,1,0.5839,0.5809,0.5844,6.051
17,1,0.562,0.589,0.5609,6.186
17,1,0.6095,0.6373,0.6081,3.986
17,1,0.6022,0.6121,0.6019,5.4259
17,1,0.5584,0.5535,0.5589,5.106
17,1,0.5912,0.5821,0.592,5.733
17,1,0.6131,0.6103,0.6136,4.2659
17,1,0.6131,0.6268,0.6126,4.922
17,1,0.6204,0.6438,0.6193,3.7098
17,1,0.6387,0.6426,0.6388,4.0374
17,1,0.6168,0.6316,0.6162,3.297
17,1,0.5474,0.5811,0.5459,4.103
17,1,0.5912,0.5758,0.5923,3.8629
17,1,0.6168,0.6125,0.6173,4.1709
17,1,0.5109,0.5503,0.5093,3.4361
17,1,0.6095,0.6373,0.6081,3.743
17,1,0.635,0.6552,0.6341,3.911
18,1,0.6131,0.6045,0.6139,6.8631
18,1,0.5657,0.6073,0.5636,2.868
18,1,0.6058,0.6058,0.6061,4.082
18,1,0.5839,0.6174,0.5823,5.087
18,1,0.6314,0.6599,0.6299,2.8119
18,1,0.6168,0.6263,0.6165,3.5159
18,1,0.6168,0.6263,0.6165,3.764
18,1,0.5876,0.6035,0.587,7.763
18,1,0.6095,0.6246,0.6089,3.1959
18,1,0.5985,0.6099,0.5982,4.131
18,1,0.6569,0.669,0.6564,4.3801
18,1,0.5912,0.5789,0.5922,5.149
18,1,0.6058,0.625,0.605,7.115
18,1,0.5803,0.5936,0.5799,3.2301
18,1,0.6533,0.6758,0.6521,4.894
18,1,0.5839,0.5714,0.5849,5.3832
18,1,0.5146,0.4701,0.5167,4.115
18,1,0.5912,0.5789,0.5922,4.237
18,1,0.6168,0.6392,0.6157,5.5879
18,1,0.5876,0.5861,0.588,4.1509
18,1,0.6314,0.6327,0.6316,3.4709
18,1,0.5547,0.5308,0.5561,4.2649
18,1,0.6131,0.6294,0.6125,4.4089
18,1,0.5985,0.6099,0.5982,2.6389
18,1,0.6241,0.6645,0.6217,3.043
18,1,0.6131,0.6187,0.6131,6.087
18,1,0.6058,0.6538,0.6031,2.845
18,1,0.6314,0.6529,0.6303,2.687
18,1,0.6168,0.6263,0.6165,2.672
18,1,0.6496,0.6667,0.6488,4.3433
18,1,0.6131,0.6241,0.6128,5.874
18,1,0.5693,0.5816,0.569,2.6778
18,1,0.5985,0.6154,0.5979,7.512
18,1,0.5584,0.5694,0.5581,3.3619
18,1,0.5693,0.6218,0.5666,5.5051
18,1,0.5219,0.5166,0.5224,3.603
18,1,0.6277,0.6107,0.629,7.1149
18,1,0.5985,0.5896,0.5993,2.934
18,1,0.6168,0.6341,0.616,5.712
18,1,0.5657,0.5825,0.5651,6.0001
18,1,0.5584,0.5898,0.557,4.203
18,1,0.5839,0.5929,0.5837,3.9409
18,1,0.6533,0.6735,0.6522,3.1771
18,1,0.6204,0.6463,0.6191,5.124
18,1,0.6022,0.6065,0.6022,5.817
18,1,0.6241,0.6411,0.6233,3.143
18,1,0.5292,0.5852,0.5265,4.508
18,1,0.5474,0.5441,0.5479,6.0991
18,1,0.6241,0.6555,0.6224,5.984
18,1,0.6131,0.6581,0.6106,4.858
19,1,0.6314,0.6481,0.6307,3.5839
19,1,0.573,0.5776,0.573,4.641
19,1,0.6058,0.6197,0.6053,5.2759
19,1,0.6277,0.66,0.626,5.195
19,1,0.6058,0.6087,0.606,3.6052
19,1,0.6314,0.6273,0.6319,3.802
19,1,0.5511,0.5654,0.5506,4.2169
19,1,0.6168,0.6441,0.6154,3.993
19,1,0.6314,0.6622,0.6297,3.248
19,1,0.5985,0.5926,0.5991,5.1254
19,1,0.5803,0.5878,0.5802,4.192
19,1,0.5328,0.5461,0.5325,6.229
19,1,0.5985,0.6207,0.5975,2.872
19,1,0.6168,0.6416,0.6156,4.399
19,1,0.5693,0.5662,0.5698,3.416
19,1,0.6423,0.6343,0.6431,3.075
19,1,0.646,0.6861,0.6435,2.862
19,1,0.6022,0.628,0.601,2.757
19,1,0.6423,0.6525,0.642,3.113
19,1,0.562,0.5745,0.5617,5.22
19,1,0.5766,0.5704,0.5772,3.1282
19,1,0.5693,0.5931,0.5683,5.206
19,1,0.6058,0.6494,0.6034,4.6
19,1,0.5328,0.5493,0.5323,5.109
19,1,0.6058,0.6327,0.6045,3.868
19,1,0.5511,0.5859,0.5495,5.242
19,1,0.5985,0.6014,0.5987,5.14
19,1,0.5949,0.605,0.5946,5.824
19,1,0.6423,0.6597,0.6415,4.995
19,1,0.5912,0.6111,0.5904,4.601
19,1,0.5912,0.5912,0.5915,2.646
19,1,0.6095,0.6219,0.6091,5.431
19,1,0.5839,0.6069,0.5829,3.378
19,1,0.635,0.6377,0.6352,3.319
19,1,0.5876,0.5921,0.5876,3.06
19,1,0.573,0.5895,0.5724,4.155
19,1,0.5839,0.6346,0.5812,4.275
19,1,0.5146,0.5552,0.5128,5.11
19,1,0.5839,0.5957,0.5836,3.92
19,1,0.5693,0.5874,0.5687,4.735
19,1,0.6168,0.629,0.6164,4.755
19,1,0.5766,0.5735,0.5771,4.781
19,1,0.6569,0.6594,0.6571,3.802
19,1,0.5401,0.5625,0.5393,2.562
19,1,0.5839,0.6069,0.5829,2.738
19,1,0.573,0.5375,0.5749,3.779
19,1,0.6606,0.6714,0.6602,3.7292
19,1,0.5036,0.4925,0.5044,4.672
19,1,0.6204,0.6438,0.6193,4.434
19,1,0.635,0.6795,0.6323,4.0688
20,1,0.6533,0.6545,0.6535,3.421
20,1,0.5365,0.5544,0.5359,3.509
20,1,0.5949,0.5811,0.5959,3.357
20,1,0.6533,0.6545,0.6535,4.04
20,1,0.6241,0.6436,0.6232,4.686
20,1,0.5474,0.5664,0.5467,3.247
20,1,0.6277,0.6383,0.6274,6.937
20,1,0.6168,0.6341,0.616,5.873
20,1,0.5401,0.5828,0.5382,4.079
20,1,0.5474,0.5753,0.5463,4.0509
20,1,0.5766,0.5606,0.5777,6.915
20,1,0.5949,0.6022,0.5948,2.537
20,1,0.5876,0.6143,0.5864,3.5259
20,1,0.6423,0.6449,0.6425,3.41
20,1,0.5985,0.5865,0.5995,2.2454
20,1,0.5766,0.6,0.5756,2.344
20,1,0.6423,0.6343,0.6431,4.2
20,1,0.5949,0.6132,0.5941,4.157
20,1,0.6241,0.6335,0.6238,4.073
20,1,0.5584,0.5632,0.5584,4.39
20,1,0.6168,0.629,0.6164,3.8019
20,1,0.6058,0.6351,0.6044,5.63
20,1,0.5657,0.5966,0.5643,5.4779
20,1,0.5949,0.5993,0.5949,3.936
20,1,0.5474,0.5474,0.5477,7.0279
20,1,0.5766,0.5606,0.5777,4.1349
20,1,0.6241,0.6335,0.6238,4.4339
20,1,0.5766,0.5915,0.5761,3.29
20,1,0.6022,0.6254,0.6011,3.4891
20,1,0.5876,0.595,0.5875,2.6579
20,1,0.6241,0.6199,0.6246,3.474
20,1,0.6058,0.6197,0.6053,4.284
20,1,0.5474,0.5441,0.5479,3.231
20,1,0.6314,0.6752,0.6287,2.909
20,1,0.5766,0.5972,0.5758,2.817
20,1,0.573,0.5866,0.5725,3.472
20,1,0.6241,0.6142,0.6249,4.3029
20,1,0.6277,0.6577,0.6261,5.357
20,1,0.562,0.5455,0.5631,2.911
20,1,0.6168,0.6392,0.6157,4.7663
20,1,0.6058,0.6143,0.6057,4.7283
20,1,0.5219,0.5201,0.5222,4.278
20,1,0.5766,0.6,0.5756,2.193
20,1,0.5985,0.5865,0.5995,6.023
20,1,0.6131,0.6294,0.6125,4.0579
20,1,0.5949,0.6263,0.5933,2.6612
20,1,0.6022,0.6093,0.6021,4.8655
20,1,0.6752,0.6899,0.6745,3.138
20,1,0.5985,0.5926,0.5991,4.185
20,1,0.562,0.5455,0.5631,5.402
21,1,0.5803,0.6128,0.5787,3.3659
21,1,0.6533,0.6619,0.653,6.129
21,1,0.6168,0.629,0.6164,3.6048
21,1,0.5803,0.549,0.5821,3.995
21,1,0.6277,0.671,0.6252,1.8859
21,1,0.6825,0.6836,0.6827,4.5019
21,1,0.6168,0.6602,0.6143,2.959
21,1,0.6058,0.6376,0.6042,2.597
21,1,0.5693,0.5786,0.5691,3.8628
21,1,0.6095,0.6052,0.61,2.327
21,1,0.5766,0.5766,0.5769,3.322
21,1,0.6642,0.6933,0.6625,4.5371
21,1,0.5839,0.6096,0.5828,2.783
21,1,0.5803,0.623,0.5781,3.6247
21,1,0.6131,0.5985,0.6142,2.798
21,1,0.6241,0.6255,0.6243,4.1382
21,1,0.6387,0.6477,0.6384,2.422
21,1,0.6168,0.6367,0.6159,3.1979
21,1,0.6569,0.6948,0.6545,4.0759
21,1,0.6095,0.6581,0.6067,4.809
21,1,0.6058,0.6276,0.6049,3.295
21,1,0.5511,0.5591,0.551,3.9019
21,1,0.6314,0.6689,0.6292,4.302
21,1,0.5474,0.5474,0.5477,5.152
21,1,0.6241,0.6601,0.6221,7.2597
21,1,0.6569,0.6519,0.6576,3.459
21,1,0.6314,0.6245,0.6321,4.176
21,1,0.646,0.662,0.6453,3.571
21,1,0.6204,0.6414,0.6195,3.086
21,1,0.6022,0.6148,0.6018,3.836
21,1,0.5547,0.5612,0.5547,3.025
21,1,0.5912,0.6084,0.5906,4.5131
21,1,0.5839,0.5899,0.5839,6.414
21,1,0.5949,0.5964,0.5951,3.447
21,1,0.5985,0.5833,0.5996,3.51
21,1,0.6095,0.6469,0.6075,4.471
21,1,0.5401,0.58,0.5383,4.569
21,1,0.5985,0.6233,0.5974,2.569
21,1,0.5949,0.5874,0.5956,2.76
21,1,0.5657,0.5825,0.5651,4.2675
21,1,0.5839,0.6014,0.5833,5.651
21,1,0.573,0.5866,0.5725,2.457
21,1,0.6715,0.7039,0.6695,2.658
21,1,0.5912,0.6138,0.5902,4.8299
21,1,0.6058,0.6447,0.6037,4.974
21,1,0.6095,0.6373,0.6081,4.89
21,1,0.5912,0.5912,0.5915,5.3741
21,1,0.5839,0.6122,0.5826,2.861
21,1,0.6277,0.6107,0.629,2.096
21,1,0.6168,0.6341,0.616,4.86
22,1,0.5985,0.6154,0.5979,5.319
22,1,0.5693,0.604,0.5677,3.9239
22,1,0.6314,0.6505,0.6305,2.731
22,1,0.5511,0.5914,0.5492,3.8839
22,1,0.6496,0.6667,0.6488,3.132
22,1,0.5438,0.5583,0.5433,6.017
22,1,0.6022,0.6093,0.6021,4.333
22,1,0.6095,0.6421,0.6078,4.41
22,1,0.5766,0.5887,0.5763,2.336
22,1,0.6496,0.662,0.6491,5.684
22,1,0.6204,0.6414,0.6195,4.116
22,1,0.6387,0.6621,0.6375,3.107
22,1,0.6241,0.646,0.623,3.3
22,1,0.6277,0.6304,0.6279,3.9608
22,1,0.5657,0.5735,0.5656,2.59
22,1,0.646,0.6667,0.6449,2.7718
22,1,0.6131,0.6015,0.6141,3.1536
22,1,0.6496,0.68,0.6479,3.6909
22,1,0.6022,0.6518,0.5994,4.3445
22,1,0.5876,0.6063,0.5868,5.531
22,1,0.5876,0.609,0.5867,2.631
22,1,0.5474,0.5753,0.5463,4.324
22,1,0.5803,0.5693,0.5811,3.629
22,1,0.6022,0.6121,0.6019,4.1546
22,1,0.6387,0.6711,0.6368,5.512
22,1,0.6496,0.6779,0.648,2.774
22,1,0.6058,0.625,0.605,3.448
22,1,0.5766,0.5797,0.5768,5.101
22,1,0.5985,0.5985,0.5988,3.689
22,1,0.5438,0.613,0.5401,5.569
22,1,0.5657,0.6149,0.5632,3.39
22,1,0.6277,0.6136,0.6288,3.849
22,1,0.635,0.6377,0.6352,3.35
22,1,0.5876,0.5768,0.5884,3.155
22,1,0.6022,0.628,0.601,4.262
22,1,0.6168,0.6488,0.6151,3.907
22,1,0.6095,0.6109,0.6097,5.22
22,1,0.6241,0.6227,0.6245,3.813
22,1,0.6168,0.6316,0.6162,2.393
22,1,0.5219,0.5529,0.5206,2.146
22,1,0.6204,0.6,0.6219,3.1721
22,1,0.6022,0.6175,0.6016,5.407
22,1,0.6241,0.6335,0.6238,3.638
22,1,0.5985,0.6181,0.5977,3.3999
22,1,0.5584,0.5535,0.5589,5.875
22,1,0.6168,0.5783,0.6191,4.2838
22,1,0.6423,0.65,0.6422,3.495
22,1,0.6022,0.6379,0.6003,3.82
22,1,0.6022,0.6472,0.5997,4.213
22,1,0.6131,0.6294,0.6125,3.48
23,1,0.6131,0.6159,0.6133,5.222
23,1,0.6095,0.6081,0.6099,3.059
23,1,0.6569,0.6846,0.6553,4.107
23,1,0.6204,0.6,0.6219,2.361
23,1,0.6277,0.6408,0.6272,2.373
23,1,0.5511,0.5654,0.5506,3.527
23,1,0.6204,0.6286,0.6203,3.233
23,1,0.5912,0.6084,0.5906,4.7254
23,1,0.6058,0.6087,0.606,3.2589
23,1,0.573,0.5651,0.5737,4.831
23,1,0.6131,0.6241,0.6128,2.8639
23,1,0.5584,0.5898,0.557,2.819
23,1,0.6423,0.6689,0.6409,2.3259
23,1,0.5547,0.6039,0.5523,3.5668
23,1,0.6277,0.6434,0.6271,3.777
23,1,0.646,0.6367,0.6469,5.3039
23,1,0.6022,0.6254,0.6011,6.272
23,1,0.646,0.6498,0.6461,1.9111
23,1,0.6569,0.6736,0.6561,3.185
23,1,0.5547,0.585,0.5534,3.8689
23,1,0.6131,0.6345,0.6122,4.5303
23,1,0.6058,0.6029,0.6063,5.087
23,1,0.5985,0.6207,0.5975,3.779
23,1,0.6314,0.6481,0.6307,3.7203
23,1,0.6168,0.6154,0.6172,3.424
23,1,0.6423,0.6423,0.6426,3.226
23,1,0.6606,0.6826,0.6594,2.173
23,1,0.5876,0.6007,0.5872,4.09
23,1,0.6022,0.6121,0.6019,3.1833
23,1,0.5657,0.5882,0.5648,3.3161
23,1,0.5547,0.5481,0.5553,5.002
23,1,0.5839,0.6275,0.5817,5.348
23,1,0.5766,0.5944,0.576,4.96
23,1,0.5876,0.6007,0.5872,3.603
23,1,0.6314,0.6481,0.6307,5.325
23,1,0.6277,0.6222,0.6284,3.0191
23,1,0.5803,0.5965,0.5797,2.481
23,1,0.6496,0.6571,0.6495,4.843
23,1,0.5803,0.5627,0.5814,5.996
23,1,0.6314,0.6406,0.6311,3.407
23,1,0.573,0.6034,0.5716,3.854
23,1,0.5912,0.6084,0.5906,3.348
23,1,0.5803,0.6102,0.5789,5.847
23,1,0.5803,0.5965,0.5797,4.608
23,1,0.5949,0.6022,0.5948,2.1649
23,1,0.5803,0.5627,0.5814,4.077
23,1,0.5912,0.5692,0.5926,4.4727
23,1,0.6095,0.6492,0.6073,5.212
23,1,0.6022,0.6202,0.6014,5.258
23,1,0.5803,0.5936,0.5799,2.52
24,1,0.5985,0.6233,0.5974,4.388
24,1,0.6314,0.63,0.6318,2.6929
24,1,0.6496,0.6391,0.6506,2.5409
24,1,0.5912,0.6111,0.5904,4.429
24,1,0.5985,0.6154,0.5979,3.616
24,1,0.6168,0.6209,0.6168,2.2089
24,1,0.5803,0.5965,0.5797,2.5137
24,1,0.6095,0.6515,0.6071,2.271
24,1,0.635,0.6667,0.6333,5.369
24,1,0.5438,0.5583,0.5433,3.135
24,1,0.5949,0.6132,0.5941,3.594
24,1,0.5438,0.5487,0.5438,4.051
24,1,0.5547,0.5271,0.5563,2.9579
24,1,0.6387,0.6733,0.6367,1.653
24,1,0.6314,0.5878,0.634,4.1205
24,1,0.5803,0.5788,0.5807,4.01
24,1,0.6423,0.65,0.6422,7.253
24,1,0.5876,0.6169,0.5862,3.832
24,1,0.5693,0.5725,0.5695,5.339
24,1,0.6022,0.6202,0.6014,4.964
24,1,0.6095,0.6192,0.6092,4.1779
24,1,0.6241,0.6171,0.6248,3.906
24,1,0.5876,0.6271,0.5856,5.553
24,1,0.6387,0.6644,0.6373,3.358
24,1,0.6131,0.6103,0.6136,3.044
24,1,0.6095,0.6625,0.6063,5.6424
24,1,0.6679,0.6667,0.6683,2.616
24,1,0.6314,0.671,0.6291,3.203
24,1,0.5912,0.634,0.589,3.893
24,1,0.5912,0.6,0.591,4.047
24,1,0.5657,0.5735,0.5656,4.487
24,1,0.6204,0.6148,0.6211,5.286
24,1,0.5584,0.5926,0.5568,3.785
24,1,0.6058,0.594,0.6068,4.1568
24,1,0.5255,0.5724,0.5234,5.072
24,1,0.6022,0.5887,0.6032,3.201
24,1,0.6022,0.6065,0.6022,2.337
24,1,0.562,0.562,0.5623,3.134
24,1,0.5255,0.5357,0.5253,3.344
24,1,0.6387,0.6452,0.6386,5.07
24,1,0.6022,0.5918,0.603,2.8083
24,1,0.635,0.6479,0.6345,3.855
24,1,0.6168,0.6209,0.6168,2.02
24,1,0.5292,0.5536,0.5283,2.748
24,1,0.5438,0.5763,0.5424,3.39
24,1,0.6058,0.6301,0.6047,2.5639
24,1,0.562,0.6,0.5602,3.747
24,1,0.5876,0.5637,0.5891,4.7
24,1,0.6241,0.6255,0.6243,3.137
24,1,0.5584,0.5784,0.5576,3.5549
25,1,0.5693,0.5903,0.5685,7.0333
25,1,0.6606,0.6737,0.66,2.19
25,1,0.6058,0.6,0.6064,3.373
25,1,0.6095,0.6192,0.6092,2.332
25,1,0.646,0.6799,0.644,2.025
25,1,0.5949,0.6263,0.5933,4.574
