knn; number components; acc score; f1 score; roc score; time
19,0000;22,0000;0,8650;0,8625;0,8658;2,8619
19,0000;22,0000;0,8613;0,8633;0,8614;7,9620
19,0000;22,0000;0,8905;0,8929;0,8905;4,5560
19,0000;22,0000;0,8613;0,8613;0,8617;2,8967
19,0000;22,0000;0,8613;0,8603;0,8619;4,7850
19,0000;22,0000;0,8759;0,8803;0,8755;3,9239
19,0000;22,0000;0,8686;0,8667;0,8693;5,2060
19,0000;22,0000;0,8540;0,8519;0,8547;4,4060
19,0000;22,0000;0,8832;0,8849;0,8833;3,5930
19,0000;22,0000;0,8613;0,8582;0,8622;2,9780
19,0000;22,0000;0,8613;0,8623;0,8616;4,9280
19,0000;22,0000;0,8686;0,8676;0,8692;4,4080
19,0000;22,0000;0,8796;0,8809;0,8797;4,6030
19,0000;22,0000;0,8577;0,8539;0,8586;5,2040
19,0000;22,0000;0,8650;0,8655;0,8653;3,5030
19,0000;22,0000;0,8394;0,8346;0,8405;3,3790
19,0000;22,0000;0,8613;0,8613;0,8617;5,6550
19,0000;22,0000;0,8942;0,8975;0,8939;5,6230
19,0000;22,0000;0,8759;0,8768;0,8762;5,4999
19,0000;22,0000;0,8796;0,8800;0,8799;3,8190
19,0000;22,0000;0,8650;0,8614;0,8659;3,1020
19,0000;22,0000;0,7993;0,7679;0,8026;5,5950
19,0000;22,0000;0,8613;0,8593;0,8620;6,5070
19,0000;22,0000;0,8905;0,8905;0,8909;6,3411
19,0000;22,0000;0,8686;0,8667;0,8693;4,1920
19,0000;22,0000;0,8066;0,7854;0,8091;5,6000
19,0000;22,0000;0,8832;0,8815;0,8840;4,2800
19,0000;22,0000;0,8723;0,8708;0,8729;4,9530
19,0000;22,0000;0,8796;0,8826;0,8794;4,3728
19,0000;22,0000;0,8832;0,8841;0,8835;4,8070
19,0000;22,0000;0,8175;0,7984;0,8200;2,9040
19,0000;22,0000;0,8978;0,8993;0,8979;6,7629
19,0000;22,0000;0,8759;0,8731;0,8768;4,8480
19,0000;22,0000;0,8905;0,8889;0,8913;5,9225
20,0000;22,0000;0,8540;0,8485;0,8552;5,7551
20,0000;22,0000;0,8650;0,8645;0,8655;3,2160
20,0000;22,0000;0,8504;0,8441;0,8517;4,5820
20,0000;22,0000;0,8212;0,8063;0,8232;2,7650
20,0000;22,0000;0,8613;0,8593;0,8620;2,9400
20,0000;22,0000;0,8540;0,8519;0,8547;5,0710
20,0000;22,0000;0,8540;0,8496;0,8551;3,5790
20,0000;22,0000;0,8832;0,8824;0,8838;4,2120
20,0000;22,0000;0,8759;0,8777;0,8760;4,0880
20,0000;22,0000;0,8577;0,8592;0,8578;4,5740
20,0000;22,0000;0,8650;0,8645;0,8655;4,8720
20,0000;22,0000;0,8577;0,8592;0,8578;2,5530
20,0000;22,0000;0,8504;0,8353;0,8528;5,0610
20,0000;22,0000;0,8723;0,8736;0,8724;4,4650
20,0000;22,0000;0,8796;0,8800;0,8799;9,9300
20,0000;22,0000;0,8905;0,8921;0,8906;2,9170
20,0000;22,0000;0,8723;0,8718;0,8728;4,8030
20,0000;22,0000;0,8394;0,8394;0,8398;2,2810
20,0000;22,0000;0,8321;0,8333;0,8324;3,0166
20,0000;22,0000;0,8467;0,8409;0,8479;4,5571
20,0000;22,0000;0,8577;0,8561;0,8583;2,7100
20,0000;22,0000;0,8467;0,8489;0,8468;5,1270
20,0000;22,0000;0,8723;0,8727;0,8726;4,4900
20,0000;22,0000;0,7956;0,7846;0,7971;6,4690
20,0000;22,0000;0,8139;0,8132;0,8143;5,0560
20,0000;22,0000;0,8613;0,8623;0,8616;4,3810
20,0000;22,0000;0,8504;0,8429;0,8518;3,6421
20,0000;22,0000;0,8066;0,7819;0,8094;3,3470
20,0000;22,0000;0,8504;0,8476;0,8512;3,8780
20,0000;22,0000;0,8577;0,8571;0,8582;4,3690
20,0000;22,0000;0,8723;0,8736;0,8724;6,3390
20,0000;22,0000;0,8686;0,8686;0,8690;5,1749
20,0000;22,0000;0,8686;0,8686;0,8690;5,1940
20,0000;22,0000;0,8832;0,8865;0,8830;3,2490
20,0000;22,0000;0,8686;0,8676;0,8692;4,9785
20,0000;22,0000;0,8650;0,8625;0,8658;3,4330
20,0000;22,0000;0,8832;0,8849;0,8833;4,0500
20,0000;22,0000;0,8832;0,8824;0,8838;2,7600
20,0000;22,0000;0,8321;0,8333;0,8324;3,0901
20,0000;22,0000;0,8650;0,8635;0,8656;3,3170
20,0000;22,0000;0,8759;0,8750;0,8765;3,5789
20,0000;22,0000;0,8613;0,8623;0,8616;3,6181
20,0000;22,0000;0,8467;0,8409;0,8479;3,7140
20,0000;22,0000;0,8723;0,8736;0,8724;3,0280
20,0000;22,0000;0,8832;0,8841;0,8835;4,1380
20,0000;22,0000;0,8504;0,8464;0,8513;4,1150
20,0000;22,0000;0,8577;0,8571;0,8582;3,6240
20,0000;22,0000;0,8613;0,8613;0,8617;3,1220
20,0000;22,0000;0,8759;0,8777;0,8760;4,0410
20,0000;22,0000;0,8394;0,8358;0,8403;5,2790
21,0000;22,0000;0,8650;0,8664;0,8651;5,0491
21,0000;22,0000;0,8577;0,8582;0,8580;3,9535
21,0000;22,0000;0,8759;0,8750;0,8765;3,2030
21,0000;22,0000;0,8577;0,8612;0,8575;5,2350
21,0000;22,0000;0,8978;0,9000;0,8978;4,1240
21,0000;22,0000;0,8650;0,8635;0,8656;3,0889
21,0000;22,0000;0,8504;0,8509;0,8507;3,7230
21,0000;22,0000;0,8467;0,8444;0,8474;5,4010
21,0000;22,0000;0,8504;0,8487;0,8510;5,0870
21,0000;22,0000;0,8394;0,8333;0,8406;7,6960
21,0000;22,0000;0,8832;0,8815;0,8840;3,6490
21,0000;22,0000;0,8175;0,8031;0,8195;3,3990
21,0000;22,0000;0,8577;0,8602;0,8577;3,9190
21,0000;22,0000;0,8686;0,8667;0,8693;2,6740
21,0000;22,0000;0,8723;0,8718;0,8728;3,5550
21,0000;22,0000;0,8796;0,8826;0,8794;5,4880
21,0000;22,0000;0,8759;0,8768;0,8762;4,7510
21,0000;22,0000;0,8540;0,8507;0,8549;5,0580
21,0000;22,0000;0,8686;0,8676;0,8692;4,6770
21,0000;22,0000;0,8832;0,8841;0,8835;3,5320
21,0000;22,0000;0,8540;0,8507;0,8549;7,1200
21,0000;22,0000;0,8650;0,8635;0,8656;4,9580
21,0000;22,0000;0,8467;0,8456;0,8473;5,6150
21,0000;22,0000;0,8942;0,8945;0,8945;4,0895
21,0000;22,0000;0,8394;0,8417;0,8395;3,6360
21,0000;22,0000;0,8759;0,8786;0,8759;4,8500
21,0000;22,0000;0,8613;0,8550;0,8627;4,1900
21,0000;22,0000;0,8504;0,8441;0,8517;4,0670
21,0000;22,0000;0,8431;0,8365;0,8443;3,2280
21,0000;22,0000;0,8394;0,8358;0,8403;3,6890
21,0000;22,0000;0,8613;0,8633;0,8614;3,9050
21,0000;22,0000;0,8832;0,8841;0,8835;3,7140
21,0000;22,0000;0,8467;0,8433;0,8476;4,6263
21,0000;22,0000;0,8613;0,8582;0,8622;3,3620
21,0000;22,0000;0,8613;0,8593;0,8620;3,4823
21,0000;22,0000;0,8686;0,8686;0,8690;3,1160
21,0000;22,0000;0,8796;0,8817;0,8796;3,4660
21,0000;22,0000;0,8650;0,8604;0,8661;5,0511
21,0000;22,0000;0,8832;0,8849;0,8833;3,4611
21,0000;22,0000;0,8686;0,8676;0,8692;4,1600
21,0000;22,0000;0,8650;0,8655;0,8653;6,2391
21,0000;22,0000;0,8759;0,8750;0,8765;4,1231
21,0000;22,0000;0,8832;0,8841;0,8835;3,3660
21,0000;22,0000;0,8358;0,8339;0,8364;3,1960
21,0000;22,0000;0,8796;0,8764;0,8805;4,7890
21,0000;22,0000;0,8686;0,8696;0,8689;4,4370
21,0000;22,0000;0,8504;0,8487;0,8510;5,2331
21,0000;22,0000;0,8394;0,8254;0,8416;2,6090
21,0000;22,0000;0,8650;0,8655;0,8653;3,3820
21,0000;22,0000;0,8905;0,8944;0,8901;3,5080
22,0000;22,0000;0,8613;0,8571;0,8624;3,4140
22,0000;22,0000;0,8650;0,8645;0,8655;5,1760
22,0000;22,0000;0,8467;0,8444;0,8474;3,8430
22,0000;22,0000;0,8832;0,8849;0,8833;3,0130
22,0000;22,0000;0,8832;0,8797;0,8843;2,2918
22,0000;22,0000;0,8650;0,8645;0,8655;4,9280
22,0000;22,0000;0,8723;0,8718;0,8728;2,8500
22,0000;22,0000;0,8686;0,8714;0,8686;2,4930
22,0000;22,0000;0,8467;0,8421;0,8478;3,0120
22,0000;22,0000;0,8686;0,8686;0,8690;3,6040
22,0000;22,0000;0,8540;0,8507;0,8549;5,0840
22,0000;22,0000;0,8540;0,8473;0,8554;4,6950
22,0000;22,0000;0,8832;0,8832;0,8836;5,3760
22,0000;22,0000;0,8540;0,8529;0,8546;5,1000
22,0000;22,0000;0,8248;0,8033;0,8276;4,9560
22,0000;22,0000;0,8467;0,8467;0,8471;4,1561
22,0000;22,0000;0,8686;0,8676;0,8692;4,9280
22,0000;22,0000;0,8504;0,8367;0,8526;7,0190
22,0000;22,0000;0,7445;0,7388;0,7454;5,6090
22,0000;22,0000;0,8467;0,8433;0,8476;3,8530
22,0000;22,0000;0,8978;0,8993;0,8979;3,7960
22,0000;22,0000;0,8540;0,8519;0,8547;4,6710
22,0000;22,0000;0,8650;0,8674;0,8650;2,9380
22,0000;22,0000;0,8796;0,8809;0,8797;2,9460
22,0000;22,0000;0,8540;0,8496;0,8551;2,1419
22,0000;22,0000;0,8686;0,8667;0,8693;3,8860
22,0000;22,0000;0,8796;0,8809;0,8797;5,1350
22,0000;22,0000;0,8029;0,7874;0,8049;4,0710
22,0000;22,0000;0,8248;0,8095;0,8270;3,0410
22,0000;22,0000;0,8613;0,8571;0,8624;4,6770
22,0000;22,0000;0,8577;0,8517;0,8590;3,6080
22,0000;22,0000;0,8650;0,8674;0,8650;6,2150
22,0000;22,0000;0,8723;0,8727;0,8726;2,7630
22,0000;22,0000;0,8577;0,8550;0,8585;4,5950
22,0000;22,0000;0,8832;0,8857;0,8832;3,2330
22,0000;22,0000;0,8577;0,8517;0,8590;3,5930
22,0000;22,0000;0,8759;0,8768;0,8762;6,2850
22,0000;22,0000;0,8686;0,8714;0,8686;5,1400
22,0000;22,0000;0,7993;0,8000;0,7996;6,5319
22,0000;22,0000;0,8613;0,8623;0,8616;6,0510
22,0000;22,0000;0,8540;0,8496;0,8551;3,7180
22,0000;22,0000;0,8540;0,8496;0,8551;4,0784
22,0000;22,0000;0,8686;0,8696;0,8689;8,2810
22,0000;22,0000;0,8759;0,8768;0,8762;4,3160
22,0000;22,0000;0,8577;0,8561;0,8583;2,8741
22,0000;22,0000;0,8504;0,8476;0,8512;3,8300
22,0000;22,0000;0,8504;0,8429;0,8518;4,8280
22,0000;22,0000;0,8686;0,8676;0,8692;2,8680
22,0000;22,0000;0,8650;0,8655;0,8653;3,4000
22,0000;22,0000;0,8613;0,8550;0,8627;2,4830
23,0000;22,0000;0,8613;0,8623;0,8616;4,0310
23,0000;22,0000;0,8723;0,8659;0,8737;4,1295
23,0000;22,0000;0,8796;0,8800;0,8799;2,9030
23,0000;22,0000;0,8577;0,8539;0,8586;4,7910
23,0000;22,0000;0,8248;0,8222;0,8255;3,6590
23,0000;22,0000;0,8139;0,7935;0,8164;5,8040
23,0000;22,0000;0,8504;0,8464;0,8513;4,3740
23,0000;22,0000;0,8540;0,8496;0,8551;2,7900
23,0000;22,0000;0,8613;0,8613;0,8617;4,2600
23,0000;22,0000;0,8832;0,8841;0,8835;4,4250
23,0000;22,0000;0,8650;0,8635;0,8656;4,5960
23,0000;22,0000;0,8650;0,8635;0,8656;4,4930
23,0000;22,0000;0,8431;0,8413;0,8437;3,2720
23,0000;22,0000;0,8577;0,8539;0,8586;7,3490
23,0000;22,0000;0,8686;0,8667;0,8693;3,1400
23,0000;22,0000;0,8650;0,8664;0,8651;3,9280
23,0000;22,0000;0,8723;0,8736;0,8724;4,6148
23,0000;22,0000;0,8577;0,8550;0,8585;4,1240
23,0000;22,0000;0,8978;0,8986;0,8981;4,0140
23,0000;22,0000;0,8613;0,8582;0,8622;4,8440
23,0000;22,0000;0,8613;0,8613;0,8617;6,3550
23,0000;22,0000;0,8759;0,8741;0,8767;3,3430
23,0000;22,0000;0,8394;0,8321;0,8408;3,7620
23,0000;22,0000;0,8832;0,8797;0,8843;2,4550
23,0000;22,0000;0,8759;0,8786;0,8759;4,4201
23,0000;22,0000;0,8686;0,8714;0,8686;4,4990
23,0000;22,0000;0,8467;0,8421;0,8478;2,9354
23,0000;22,0000;0,8540;0,8507;0,8549;2,5860
23,0000;22,0000;0,8613;0,8582;0,8622;4,9458
23,0000;22,0000;0,8650;0,8635;0,8656;4,1549
23,0000;22,0000;0,8285;0,8327;0,8283;2,7967
23,0000;22,0000;0,8869;0,8864;0,8874;3,7522
23,0000;22,0000;0,8577;0,8571;0,8582;4,0200
23,0000;22,0000;0,8613;0,8643;0,8612;3,8430
23,0000;22,0000;0,8686;0,8696;0,8689;3,2080
23,0000;22,0000;0,8358;0,8399;0,8356;3,2060
23,0000;22,0000;0,8577;0,8550;0,8585;5,0640
23,0000;22,0000;0,8759;0,8768;0,8762;4,5149
23,0000;22,0000;0,8613;0,8603;0,8619;2,6430
23,0000;22,0000;0,8650;0,8683;0,8648;3,2510
23,0000;22,0000;0,8613;0,8593;0,8620;6,0300
23,0000;22,0000;0,8759;0,8759;0,8763;2,6860
23,0000;22,0000;0,8759;0,8712;0,8771;4,5200
23,0000;22,0000;0,8686;0,8686;0,8690;2,3380
23,0000;22,0000;0,8650;0,8635;0,8656;3,1210
23,0000;22,0000;0,8540;0,8496;0,8551;6,6120
23,0000;22,0000;0,8686;0,8723;0,8684;3,6130
23,0000;22,0000;0,8759;0,8768;0,8762;4,5630
23,0000;22,0000;0,8796;0,8809;0,8797;4,4049
23,0000;22,0000;0,8577;0,8539;0,8586;2,7849
24,0000;22,0000;0,8613;0,8593;0,8620;2,9260
24,0000;22,0000;0,8540;0,8507;0,8549;4,5219
24,0000;22,0000;0,8212;0,7984;0,8240;6,3134
24,0000;22,0000;0,8759;0,8777;0,8760;2,9680
24,0000;22,0000;0,8431;0,8377;0,8442;3,6750
24,0000;22,0000;0,8504;0,8429;0,8518;2,1840
24,0000;22,0000;0,8102;0,7937;0,8124;2,6599
24,0000;22,0000;0,8467;0,8397;0,8481;5,0400
24,0000;22,0000;0,8686;0,8657;0,8695;3,7140
24,0000;22,0000;0,8540;0,8540;0,8544;3,0330
24,0000;22,0000;0,8613;0,8593;0,8620;3,0690
24,0000;22,0000;0,8467;0,8456;0,8473;4,6530
24,0000;22,0000;0,8504;0,8353;0,8528;3,8690
24,0000;22,0000;0,8577;0,8550;0,8585;3,6830
24,0000;22,0000;0,8723;0,8736;0,8724;4,1199
24,0000;22,0000;0,8686;0,8667;0,8693;2,5369
24,0000;22,0000;0,8723;0,8718;0,8728;3,4070
24,0000;22,0000;0,8650;0,8635;0,8656;5,6170
24,0000;22,0000;0,8504;0,8520;0,8505;4,8870
24,0000;22,0000;0,8759;0,8741;0,8767;3,0337
24,0000;22,0000;0,8504;0,8453;0,8515;3,8600
24,0000;22,0000;0,8613;0,8623;0,8616;3,2540
24,0000;22,0000;0,8613;0,8652;0,8611;2,6380
24,0000;22,0000;0,8650;0,8655;0,8653;4,8030
24,0000;22,0000;0,8650;0,8635;0,8656;3,5649
24,0000;22,0000;0,8577;0,8571;0,8582;4,3370
24,0000;22,0000;0,8613;0,8571;0,8624;3,0020
24,0000;22,0000;0,8650;0,8604;0,8661;2,7946
24,0000;22,0000;0,8613;0,8643;0,8612;2,8530
24,0000;22,0000;0,8686;0,8667;0,8693;2,9399
24,0000;22,0000;0,8321;0,8284;0,8330;2,9390
24,0000;22,0000;0,8540;0,8496;0,8551;2,6380
24,0000;22,0000;0,8540;0,8519;0,8547;3,5720
24,0000;22,0000;0,8978;0,8978;0,8982;3,9310
24,0000;22,0000;0,8066;0,8179;0,8056;3,2400
24,0000;22,0000;0,8686;0,8696;0,8689;5,4920
24,0000;22,0000;0,8431;0,8390;0,8440;3,1860
24,0000;22,0000;0,8285;0,8278;0,8289;3,0910
24,0000;22,0000;0,8869;0,8864;0,8874;2,8990
24,0000;22,0000;0,8759;0,8768;0,8762;3,4540
24,0000;22,0000;0,8540;0,8540;0,8544;4,4282
24,0000;22,0000;0,8759;0,8741;0,8767;4,8720
24,0000;22,0000;0,8540;0,8485;0,8552;5,1600
24,0000;22,0000;0,8285;0,8142;0,8305;4,2530
24,0000;22,0000;0,8467;0,8444;0,8474;5,6470
24,0000;22,0000;0,8577;0,8539;0,8586;2,2660
24,0000;22,0000;0,7993;0,7679;0,8026;3,7910
24,0000;22,0000;0,8540;0,8540;0,8544;4,1260
24,0000;22,0000;0,8540;0,8496;0,8551;4,4680
24,0000;22,0000;0,8759;0,8741;0,8767;4,8810
25,0000;22,0000;0,8540;0,8473;0,8554;7,0680
25,0000;22,0000;0,8759;0,8768;0,8762;5,9499
25,0000;22,0000;0,8796;0,8791;0,8801;3,2910
25,0000;22,0000;0,8686;0,8667;0,8693;4,8024
25,0000;22,0000;0,8942;0,8953;0,8943;4,9330
25,0000;22,0000;0,8650;0,8655;0,8653;2,6670
25,0000;22,0000;0,8467;0,8385;0,8482;4,5629
25,0000;22,0000;0,8650;0,8625;0,8658;2,2260
25,0000;22,0000;0,8394;0,8321;0,8408;2,2590
25,0000;22,0000;0,8577;0,8506;0,8591;4,0840
25,0000;22,0000;0,8066;0,7905;0,8086;5,1230
25,0000;22,0000;0,8467;0,8433;0,8476;1,9551
25,0000;22,0000;0,8686;0,8686;0,8690;4,5170
25,0000;22,0000;0,8175;0,7951;0,8203;4,0851
25,0000;22,0000;0,8467;0,8467;0,8471;3,1821
25,0000;22,0000;0,8431;0,8413;0,8437;3,1620
25,0000;22,0000;0,8321;0,8284;0,8330;3,7430
25,0000;22,0000;0,8285;0,8082;0,8312;4,2230
25,0000;22,0000;0,8175;0,7917;0,8206;2,5909
25,0000;22,0000;0,8577;0,8539;0,8586;3,2520
25,0000;22,0000;0,8723;0,8718;0,8728;3,0120
25,0000;22,0000;0,8467;0,8421;0,8478;2,9339
25,0000;22,0000;0,8577;0,8539;0,8586;4,6790
25,0000;22,0000;0,8796;0,8791;0,8801;2,7625
25,0000;22,0000;0,7920;0,7635;0,7950;3,3480
25,0000;22,0000;0,8613;0,8593;0,8620;3,1580
25,0000;22,0000;0,8613;0,8593;0,8620;4,4665
25,0000;22,0000;0,8212;0,8192;0,8218;2,0730
25,0000;22,0000;0,8504;0,8453;0,8515;2,4150
25,0000;22,0000;0,8650;0,8674;0,8650;3,9500
25,0000;22,0000;0,8540;0,8519;0,8547;3,1220
25,0000;22,0000;0,8686;0,8705;0,8687;2,2950
25,0000;22,0000;0,8540;0,8496;0,8551;3,9750
25,0000;22,0000;0,8358;0,8375;0,8359;2,5730
25,0000;22,0000;0,8650;0,8645;0,8655;5,1710
25,0000;22,0000;0,8613;0,8593;0,8620;3,3840
25,0000;22,0000;0,8467;0,8397;0,8481;2,8650
25,0000;22,0000;0,8686;0,8686;0,8690;2,9330
25,0000;22,0000;0,8540;0,8507;0,8549;4,7100
25,0000;22,0000;0,8504;0,8498;0,8509;5,6290
25,0000;22,0000;0,8577;0,8622;0,8574;4,4966
25,0000;22,0000;0,8394;0,8358;0,8403;4,3789
25,0000;22,0000;0,8613;0,8582;0,8622;3,3459
25,0000;22,0000;0,7956;0,7956;0,7960;3,4790
25,0000;22,0000;0,8540;0,8507;0,8549;5,3984
25,0000;22,0000;0,8613;0,8571;0,8624;5,4790
25,0000;22,0000;0,8686;0,8676;0,8692;5,3198
25,0000;22,0000;0,8577;0,8550;0,8585;3,2550
25,0000;22,0000;0,8467;0,8444;0,8474;3,7450
25,0000;22,0000;0,8650;0,8664;0,8651;3,0596
1,0000;23,0000;0,6460;0,5872;0,6494;25,7601
1,0000;23,0000;0,7007;0,6525;0,7041;27,0447
1,0000;23,0000;0,6095;0,5328;0,6134;25,0250
1,0000;23,0000;0,6095;0,5244;0,6137;25,6310
1,0000;23,0000;0,7263;0,6809;0,7297;25,8530
1,0000;23,0000;0,6971;0,6376;0,7010;26,2390
1,0000;23,0000;0,7701;0,7225;0,7742;27,0040
1,0000;23,0000;0,7518;0,7043;0,7557;26,2930
1,0000;23,0000;0,7664;0,7288;0,7698;28,8290
1,0000;23,0000;0,7336;0,6784;0,7377;25,1570
1,0000;23,0000;0,7774;0,7530;0,7799;30,4690
1,0000;23,0000;0,7007;0,6372;0,7049;26,3729
1,0000;23,0000;0,6679;0,5604;0,6736;25,6940
1,0000;23,0000;0,7263;0,6575;0,7310;28,5049
1,0000;23,0000;0,7299;0,6891;0,7332;25,0490
1,0000;23,0000;0,7993;0,7619;0,8031;26,5910
1,0000;23,0000;0,6387;0,5561;0,6431;25,8490
1,0000;23,0000;0,7299;0,6917;0,7330;30,2277
1,0000;23,0000;0,7226;0,6780;0,7260;27,6541
1,0000;23,0000;0,7445;0,7009;0,7481;24,8520
1,0000;23,0000;0,6825;0,6449;0,6851;28,0290
1,0000;23,0000;0,7591;0,7179;0,7627;27,1000
1,0000;23,0000;0,7409;0,6926;0,7447;25,6330
1,0000;23,0000;0,7044;0,6639;0,7074;25,6320
1,0000;23,0000;0,7445;0,6847;0,7490;25,3340
1,0000;23,0000;0,7628;0,7280;0,7659;27,3260
1,0000;23,0000;0,6971;0,6210;0,7018;25,1819
1,0000;23,0000;0,7737;0,7520;0,7760;26,3790
1,0000;23,0000;0,7117;0,6749;0,7145;25,8440
1,0000;23,0000;0,7628;0,7303;0,7658;25,6450
1,0000;23,0000;0,7372;0,6697;0,7421;25,3330
1,0000;23,0000;0,7555;0,7243;0,7583;25,6550
1,0000;23,0000;0,6898;0,6083;0,6947;26,9209
1,0000;23,0000;0,7555;0,7048;0,7596;26,3200
1,0000;23,0000;0,7409;0,7029;0,7440;27,8969
1,0000;23,0000;0,6423;0,5196;0,6482;26,2037
1,0000;23,0000;0,7263;0,6781;0,7299;25,8990
1,0000;23,0000;0,7482;0,7039;0,7518;27,6720
1,0000;23,0000;0,6934;0,6216;0,6979;28,6419
1,0000;23,0000;0,7445;0,6847;0,7490;30,2640
1,0000;23,0000;0,6715;0,5794;0,6767;27,6090
1,0000;23,0000;0,7190;0,6578;0,7232;32,3843
1,0000;23,0000;0,7482;0,6987;0,7521;30,3720
1,0000;23,0000;0,7117;0,6256;0,7171;28,0640
1,0000;23,0000;0,7044;0,6773;0,7066;28,4330
1,0000;23,0000;0,7482;0,7137;0,7512;29,7710
1,0000;23,0000;0,7591;0,7054;0,7635;33,1050
1,0000;23,0000;0,7372;0,6975;0,7405;28,8640
1,0000;23,0000;0,7372;0,6975;0,7405;28,7840
1,0000;23,0000;0,6971;0,6311;0,7013;27,5729
2,0000;23,0000;0,8431;0,8352;0,8445;27,6050
2,0000;23,0000;0,8723;0,8669;0,8736;24,8540
2,0000;23,0000;0,8066;0,8030;0,8074;56,5110
2,0000;23,0000;0,8285;0,8240;0,8294;24,4527
2,0000;23,0000;0,8358;0,8221;0,8378;38,9301
2,0000;23,0000;0,7555;0,7373;0,7574;27,4021
2,0000;23,0000;0,8321;0,8271;0,8332;30,7222
2,0000;23,0000;0,7993;0,8000;0,7996;18,1390
2,0000;23,0000;0,8467;0,8421;0,8478;28,5820
2,0000;23,0000;0,7628;0,7619;0,7632;38,0450
2,0000;23,0000;0,8394;0,8281;0,8413;19,0570
2,0000;23,0000;0,8321;0,8175;0,8343;37,7220
2,0000;23,0000;0,8029;0,8085;0,8027;19,5870
2,0000;23,0000;0,8139;0,8046;0,8153;26,1030
2,0000;23,0000;0,8175;0,8106;0,8187;23,2070
2,0000;23,0000;0,8540;0,8519;0,8547;35,8240
2,0000;23,0000;0,8139;0,8104;0,8147;33,3790
2,0000;23,0000;0,7956;0,7926;0,7963;34,1980
2,0000;23,0000;0,8650;0,8645;0,8655;21,2259
2,0000;23,0000;0,8248;0,8110;0,8268;36,9907
2,0000;23,0000;0,7701;0,7605;0,7713;24,0754
2,0000;23,0000;0,7993;0,7843;0,8012;28,9769
2,0000;23,0000;0,7810;0,7656;0,7828;14,5160
2,0000;23,0000;0,8285;0,8171;0,8302;23,6339
2,0000;23,0000;0,8175;0,8148;0,8182;31,6690
2,0000;23,0000;0,8650;0,8645;0,8655;55,3380
2,0000;23,0000;0,8029;0,7857;0,8051;20,0230
2,0000;23,0000;0,8139;0,8075;0,8150;35,9309
2,0000;23,0000;0,8102;0,8030;0,8114;15,6680
2,0000;23,0000;0,8175;0,8016;0,8197;20,8230
2,0000;23,0000;0,7920;0,7799;0,7936;34,5241
2,0000;23,0000;0,8540;0,8561;0,8541;22,0010
2,0000;23,0000;0,8650;0,8635;0,8656;16,3870
2,0000;23,0000;0,8212;0,8137;0,8224;37,6650
2,0000;23,0000;0,8139;0,8031;0,8155;29,5850
2,0000;23,0000;0,8285;0,8362;0,8278;22,4320
2,0000;23,0000;0,7701;0,7675;0,7707;23,2740
2,0000;23,0000;0,8248;0,8261;0,8251;30,9270
2,0000;23,0000;0,8613;0,8681;0,8606;36,0636
2,0000;23,0000;0,8394;0,8429;0,8393;28,7189
2,0000;23,0000;0,8577;0,8582;0,8580;44,3100
2,0000;23,0000;0,8285;0,8303;0,8286;23,1733
2,0000;23,0000;0,8467;0,8467;0,8471;17,3040
2,0000;23,0000;0,8029;0,7939;0,8043;35,2420
2,0000;23,0000;0,8504;0,8441;0,8517;16,8910
2,0000;23,0000;0,8212;0,8165;0,8221;31,6960
2,0000;23,0000;0,8212;0,8192;0,8218;19,5060
2,0000;23,0000;0,7628;0,7529;0,7640;18,2700
2,0000;23,0000;0,7920;0,7692;0,7945;39,5265
2,0000;23,0000;0,7737;0,7669;0,7747;57,8771
3,0000;23,0000;0,8467;0,8421;0,8478;36,4779
3,0000;23,0000;0,8431;0,8365;0,8443;36,2339
3,0000;23,0000;0,8686;0,8647;0,8697;22,2530
3,0000;23,0000;0,8321;0,8175;0,8343;31,7496
3,0000;23,0000;0,8431;0,8481;0,8428;17,8530
3,0000;23,0000;0,8175;0,8062;0,8192;27,2990
3,0000;23,0000;0,8431;0,8413;0,8437;27,1040
3,0000;23,0000;0,8577;0,8592;0,8578;14,2560
3,0000;23,0000;0,8066;0,7854;0,8091;19,2579
3,0000;23,0000;0,8066;0,7905;0,8086;10,9990
3,0000;23,0000;0,8175;0,8031;0,8195;12,8870
3,0000;23,0000;0,8613;0,8652;0,8611;25,7300
3,0000;23,0000;0,8431;0,8436;0,8434;18,9830
3,0000;23,0000;0,8686;0,8676;0,8692;41,4270
3,0000;23,0000;0,8394;0,8370;0,8401;19,0735
3,0000;23,0000;0,8504;0,8429;0,8518;21,6800
3,0000;23,0000;0,8540;0,8462;0,8555;19,9709
3,0000;23,0000;0,8029;0,7891;0,8047;37,5744
3,0000;23,0000;0,8504;0,8487;0,8510;21,0840
3,0000;23,0000;0,8321;0,8296;0,8328;26,0090
3,0000;23,0000;0,8358;0,8364;0,8361;29,5555
3,0000;23,0000;0,8613;0,8613;0,8617;26,3827
3,0000;23,0000;0,8504;0,8541;0,8502;14,8710
3,0000;23,0000;0,8577;0,8571;0,8582;13,2942
3,0000;23,0000;0,8467;0,8521;0,8463;22,5920
3,0000;23,0000;0,8321;0,8203;0,8340;24,6590
3,0000;23,0000;0,8723;0,8659;0,8737;13,0510
3,0000;23,0000;0,8467;0,8489;0,8468;22,7600
3,0000;23,0000;0,8577;0,8641;0,8570;28,3130
3,0000;23,0000;0,8504;0,8541;0,8502;24,1340
3,0000;23,0000;0,8577;0,8571;0,8582;14,6189
